split,index,image_id
train,2622,ISIC_0030560
train,2623,ISIC_0032549
train,2624,ISIC_0033714
train,2625,ISIC_0030186
train,2626,ISIC_0025741
train,2627,ISIC_0026537
train,2628,ISIC_0031714
train,2629,ISIC_0032227
train,2630,ISIC_0026544
train,2631,ISIC_0032776
train,2632,ISIC_0030839
train,2633,ISIC_0027427
train,2634,ISIC_0032689
train,2635,ISIC_0025140
train,2636,ISIC_0034057
train,2637,ISIC_0030982
train,2638,ISIC_0027332
train,2639,ISIC_0026925
train,2640,ISIC_0026748
train,2641,ISIC_0031137
train,2642,ISIC_0030569
train,2643,ISIC_0031087
train,2644,ISIC_0025787
train,2645,ISIC_0031432
train,2646,ISIC_0032086
train,2647,ISIC_0031277
train,2648,ISIC_0028945
train,2649,ISIC_0029522
train,2650,ISIC_0027254
train,2651,ISIC_0032531
train,2652,ISIC_0025607
train,2653,ISIC_0031571
train,2654,ISIC_0032094
train,2655,ISIC_0029772
train,2656,ISIC_0024418
train,2657,ISIC_0027205
train,2658,ISIC_0033107
train,2659,ISIC_0033765
train,2660,ISIC_0031287
train,2661,ISIC_0026282
train,2662,ISIC_0026323
train,2663,ISIC_0024398
train,2664,ISIC_0025777
train,2665,ISIC_0030068
train,2666,ISIC_0028993
train,2667,ISIC_0030269
train,2668,ISIC_0031335
train,2669,ISIC_0026545
train,2670,ISIC_0030522
train,2671,ISIC_0025058
train,2672,ISIC_0030064
train,2673,ISIC_0033416
train,2674,ISIC_0025733
train,2675,ISIC_0024668
train,2676,ISIC_0030985
train,2677,ISIC_0026611
train,2678,ISIC_0029142
train,2679,ISIC_0028033
train,2680,ISIC_0029347
train,2681,ISIC_0033105
train,2682,ISIC_0028799
train,2683,ISIC_0033938
train,2684,ISIC_0027282
train,2685,ISIC_0027854
train,2686,ISIC_0034192
train,2687,ISIC_0027675
train,2688,ISIC_0028007
train,2689,ISIC_0024357
train,2690,ISIC_0031215
train,2691,ISIC_0031084
train,2692,ISIC_0027124
train,2693,ISIC_0025794
train,2694,ISIC_0032168
train,2695,ISIC_0027703
train,2696,ISIC_0030807
train,2697,ISIC_0032068
train,2698,ISIC_0027123
train,2699,ISIC_0033478
train,2700,ISIC_0032090
train,2701,ISIC_0026682
train,2702,ISIC_0028212
train,2703,ISIC_0028209
train,2704,ISIC_0028014
train,2705,ISIC_0028995
train,2706,ISIC_0031524
train,2707,ISIC_0029925
train,2708,ISIC_0032285
train,2709,ISIC_0026184
train,2710,ISIC_0025322
train,2711,ISIC_0024422
train,2712,ISIC_0025858
train,2713,ISIC_0027334
train,2714,ISIC_0033318
train,2715,ISIC_0025297
train,2716,ISIC_0030465
train,2717,ISIC_0032061
train,2718,ISIC_0031600
train,2719,ISIC_0025393
train,2720,ISIC_0033999
train,2721,ISIC_0027043
train,2722,ISIC_0031711
train,2723,ISIC_0028533
train,2724,ISIC_0025050
train,2725,ISIC_0033062
train,2726,ISIC_0025839
train,2727,ISIC_0033573
train,2728,ISIC_0030075
train,2729,ISIC_0028887
train,2730,ISIC_0028544
train,2731,ISIC_0025115
train,2732,ISIC_0025487
train,2733,ISIC_0029471
train,2734,ISIC_0033651
train,2735,ISIC_0034251
train,2736,ISIC_0032842
train,2737,ISIC_0031366
train,2738,ISIC_0027808
train,2739,ISIC_0029491
train,2740,ISIC_0031979
train,2741,ISIC_0024973
train,2742,ISIC_0032748
train,2743,ISIC_0025667
train,2744,ISIC_0025680
train,2745,ISIC_0032994
train,2746,ISIC_0031623
train,2747,ISIC_0031793
train,2748,ISIC_0029291
train,2749,ISIC_0027574
train,2750,ISIC_0031660
train,2751,ISIC_0033914
train,2752,ISIC_0028090
train,2753,ISIC_0029000
train,2754,ISIC_0029937
train,2755,ISIC_0031329
train,2756,ISIC_0025676
train,2757,ISIC_0028317
train,2758,ISIC_0034107
train,2759,ISIC_0025600
train,2760,ISIC_0026189
train,2761,ISIC_0024933
train,2762,ISIC_0027400
train,2763,ISIC_0027204
train,2764,ISIC_0029965
train,2765,ISIC_0030003
train,2766,ISIC_0032582
train,2767,ISIC_0028419
train,2768,ISIC_0029055
train,2769,ISIC_0026845
train,2770,ISIC_0032833
train,2771,ISIC_0033367
train,2772,ISIC_0025704
train,2773,ISIC_0026453
train,2774,ISIC_0031697
train,2775,ISIC_0033097
train,2776,ISIC_0030518
train,2777,ISIC_0031108
train,2778,ISIC_0031305
train,2779,ISIC_0033193
train,2780,ISIC_0033124
train,2781,ISIC_0033695
train,2782,ISIC_0029902
train,2783,ISIC_0033654
train,2784,ISIC_0024380
train,2785,ISIC_0031869
train,2786,ISIC_0025986
train,2787,ISIC_0031032
train,2788,ISIC_0032211
train,2789,ISIC_0029313
train,2790,ISIC_0030922
train,2791,ISIC_0026141
train,2792,ISIC_0026164
train,2793,ISIC_0028371
train,2794,ISIC_0028329
train,2795,ISIC_0024406
train,2796,ISIC_0029588
train,2797,ISIC_0029684
train,2798,ISIC_0030635
train,2799,ISIC_0026606
train,2800,ISIC_0030521
train,2801,ISIC_0027650
train,2802,ISIC_0034259
train,2803,ISIC_0024567
train,2804,ISIC_0030147
train,2805,ISIC_0031237
train,2806,ISIC_0030411
train,2807,ISIC_0029721
train,2808,ISIC_0025692
train,2809,ISIC_0032242
train,2810,ISIC_0028941
train,2811,ISIC_0025333
train,2812,ISIC_0026625
train,2813,ISIC_0024347
train,2814,ISIC_0029298
train,2815,ISIC_0024366
train,2816,ISIC_0033604
train,2817,ISIC_0026349
train,2818,ISIC_0030658
train,2819,ISIC_0030749
train,2820,ISIC_0025367
train,2821,ISIC_0031665
train,2822,ISIC_0028491
train,2823,ISIC_0031036
train,2824,ISIC_0033877
train,2825,ISIC_0027310
train,2826,ISIC_0030864
train,2827,ISIC_0025402
train,2828,ISIC_0027621
train,2829,ISIC_0028878
train,2830,ISIC_0030169
train,2831,ISIC_0027916
train,2832,ISIC_0031488
train,2833,ISIC_0029501
train,2834,ISIC_0027214
train,2835,ISIC_0029724
train,2836,ISIC_0029633
train,2837,ISIC_0028407
train,2838,ISIC_0033322
train,2839,ISIC_0031293
train,2840,ISIC_0026146
train,2841,ISIC_0027353
train,2842,ISIC_0028302
train,2843,ISIC_0033331
train,2844,ISIC_0032747
train,2845,ISIC_0026586
train,2846,ISIC_0032253
train,2847,ISIC_0033878
train,2848,ISIC_0033808
train,2849,ISIC_0026024
train,2850,ISIC_0031400
train,2851,ISIC_0026060
train,2852,ISIC_0027342
train,2853,ISIC_0027137
train,2854,ISIC_0028650
train,2855,ISIC_0026613
train,2856,ISIC_0030039
train,2857,ISIC_0033013
train,2858,ISIC_0030598
train,2859,ISIC_0026755
train,2860,ISIC_0032889
train,2861,ISIC_0033594
train,2862,ISIC_0031349
train,2863,ISIC_0029919
train,2864,ISIC_0032284
train,2865,ISIC_0033793
train,2866,ISIC_0033045
train,2867,ISIC_0025383
train,2868,ISIC_0030657
train,2869,ISIC_0024358
train,2870,ISIC_0030958
train,2871,ISIC_0027894
train,2872,ISIC_0026415
train,2873,ISIC_0031436
train,2874,ISIC_0024837
train,2875,ISIC_0030031
train,2876,ISIC_0031847
train,2877,ISIC_0024669
train,2878,ISIC_0026489
train,2879,ISIC_0029390
train,2880,ISIC_0027286
train,2881,ISIC_0032209
train,2882,ISIC_0034086
train,2883,ISIC_0030824
train,2884,ISIC_0028937
train,2885,ISIC_0024427
train,2886,ISIC_0024702
train,2887,ISIC_0026972
train,2888,ISIC_0025025
train,2889,ISIC_0033822
train,2890,ISIC_0032346
train,2891,ISIC_0028111
train,2892,ISIC_0029019
train,2893,ISIC_0024376
train,2894,ISIC_0025873
train,2895,ISIC_0032556
train,2896,ISIC_0032167
train,2897,ISIC_0024962
train,2898,ISIC_0030650
train,2899,ISIC_0030038
train,2900,ISIC_0031360
train,2901,ISIC_0025372
train,2902,ISIC_0026309
train,2903,ISIC_0029921
train,2904,ISIC_0028537
train,2905,ISIC_0028355
train,2906,ISIC_0025389
train,2907,ISIC_0026949
train,2908,ISIC_0025235
train,2909,ISIC_0024515
train,2910,ISIC_0024713
train,2911,ISIC_0028673
train,2912,ISIC_0027117
train,2913,ISIC_0027738
train,2914,ISIC_0030716
train,2915,ISIC_0026314
train,2916,ISIC_0029584
train,2917,ISIC_0024359
train,2918,ISIC_0031339
train,2919,ISIC_0033294
train,2920,ISIC_0032205
train,2921,ISIC_0032291
train,2922,ISIC_0025451
train,2923,ISIC_0027520
train,2924,ISIC_0030510
train,2925,ISIC_0031937
train,2926,ISIC_0033960
train,2927,ISIC_0032524
train,2928,ISIC_0029517
train,2929,ISIC_0034172
train,2930,ISIC_0025808
train,2931,ISIC_0025747
train,2932,ISIC_0025669
train,2933,ISIC_0030262
train,2934,ISIC_0032148
train,2935,ISIC_0028779
train,2936,ISIC_0033221
train,2937,ISIC_0025540
train,2938,ISIC_0032656
train,2939,ISIC_0032615
train,2940,ISIC_0031462
train,2941,ISIC_0028093
train,2942,ISIC_0029551
train,2943,ISIC_0029974
train,2944,ISIC_0027185
train,2945,ISIC_0026319
train,2946,ISIC_0033061
train,2947,ISIC_0027619
train,2948,ISIC_0025735
train,2949,ISIC_0029371
train,2950,ISIC_0028513
train,2951,ISIC_0031076
train,2952,ISIC_0025150
train,2953,ISIC_0024341
train,2954,ISIC_0026027
train,2955,ISIC_0030192
train,2956,ISIC_0032001
train,2957,ISIC_0025083
train,2958,ISIC_0029263
train,2959,ISIC_0031886
train,2960,ISIC_0028141
train,2961,ISIC_0026660
train,2962,ISIC_0032951
train,2963,ISIC_0031653
train,2964,ISIC_0031225
train,2965,ISIC_0029361
train,2966,ISIC_0030965
train,2967,ISIC_0031614
train,2968,ISIC_0028972
train,2969,ISIC_0030777
train,2970,ISIC_0027885
train,2971,ISIC_0028189
train,2972,ISIC_0025581
train,2973,ISIC_0030583
train,2974,ISIC_0026954
train,2975,ISIC_0029616
train,2976,ISIC_0033139
train,2977,ISIC_0026144
train,2978,ISIC_0027826
train,2979,ISIC_0032921
train,2980,ISIC_0025800
train,2981,ISIC_0030425
train,2982,ISIC_0024948
train,2983,ISIC_0026909
train,2984,ISIC_0032518
train,2985,ISIC_0025410
train,2986,ISIC_0031813
train,2987,ISIC_0033595
train,2988,ISIC_0027807
train,2989,ISIC_0033830
train,2990,ISIC_0033715
train,2991,ISIC_0031552
train,2992,ISIC_0028889
train,2993,ISIC_0032892
train,2994,ISIC_0027955
train,2995,ISIC_0032054
train,2996,ISIC_0033065
train,2997,ISIC_0033567
train,2998,ISIC_0027050
train,2999,ISIC_0028827
train,3000,ISIC_0029137
train,3001,ISIC_0027537
train,3002,ISIC_0034223
train,3003,ISIC_0025482
train,3004,ISIC_0032014
train,3005,ISIC_0027012
train,3006,ISIC_0029833
train,3007,ISIC_0029679
train,3008,ISIC_0028496
train,3009,ISIC_0026459
train,3010,ISIC_0032069
train,3011,ISIC_0031362
train,3012,ISIC_0032005
train,3013,ISIC_0027154
train,3014,ISIC_0024590
train,3015,ISIC_0028279
train,3016,ISIC_0033915
train,3017,ISIC_0025534
train,3018,ISIC_0027220
train,3019,ISIC_0026131
train,3020,ISIC_0027089
train,3021,ISIC_0033458
train,3022,ISIC_0029585
train,3023,ISIC_0029297
train,3024,ISIC_0029473
train,3025,ISIC_0024415
train,3026,ISIC_0029273
train,3027,ISIC_0028368
train,3028,ISIC_0024670
train,3029,ISIC_0030648
train,3030,ISIC_0027509
train,3031,ISIC_0034163
train,3032,ISIC_0030254
train,3033,ISIC_0033871
train,3034,ISIC_0026690
train,3035,ISIC_0031881
train,3036,ISIC_0029845
train,3037,ISIC_0032651
train,3038,ISIC_0029750
train,3039,ISIC_0026090
train,3040,ISIC_0033534
train,3041,ISIC_0031359
train,3042,ISIC_0026296
train,3043,ISIC_0030282
train,3044,ISIC_0029570
train,3045,ISIC_0034125
train,3046,ISIC_0029980
train,3047,ISIC_0032296
train,3048,ISIC_0025557
train,3049,ISIC_0029943
train,3050,ISIC_0032220
train,3051,ISIC_0026397
train,3052,ISIC_0029953
train,3053,ISIC_0025276
train,3054,ISIC_0033847
train,3055,ISIC_0030036
train,3056,ISIC_0025304
train,3057,ISIC_0026957
train,3058,ISIC_0032590
train,3059,ISIC_0032924
train,3060,ISIC_0026376
train,3061,ISIC_0032234
train,3062,ISIC_0033006
train,3063,ISIC_0031126
train,3064,ISIC_0033827
train,3065,ISIC_0027777
train,3066,ISIC_0030608
train,3067,ISIC_0025931
train,3068,ISIC_0032671
train,3069,ISIC_0033487
train,3070,ISIC_0032752
train,3071,ISIC_0026552
train,3072,ISIC_0029799
train,3073,ISIC_0028278
train,3074,ISIC_0029063
train,3075,ISIC_0032669
train,3076,ISIC_0026689
train,3077,ISIC_0032592
train,3078,ISIC_0033449
train,3079,ISIC_0030849
train,3080,ISIC_0027974
train,3081,ISIC_0029620
train,3082,ISIC_0028225
train,3083,ISIC_0031190
train,3084,ISIC_0032437
train,3085,ISIC_0030772
train,3086,ISIC_0030742
train,3087,ISIC_0028420
train,3088,ISIC_0030238
train,3089,ISIC_0025573
train,3090,ISIC_0028803
train,3091,ISIC_0024550
train,3092,ISIC_0030919
train,3093,ISIC_0024774
train,3094,ISIC_0027801
train,3095,ISIC_0030666
train,3096,ISIC_0025438
train,3097,ISIC_0031197
train,3098,ISIC_0030398
train,3099,ISIC_0026801
train,3100,ISIC_0032580
train,3101,ISIC_0030866
train,3102,ISIC_0031170
train,3103,ISIC_0032313
train,3104,ISIC_0028938
train,3105,ISIC_0027142
train,3106,ISIC_0032641
train,3107,ISIC_0030376
train,3108,ISIC_0030757
train,3109,ISIC_0025043
train,3110,ISIC_0030868
train,3111,ISIC_0031702
train,3112,ISIC_0032267
train,3113,ISIC_0033799
train,3114,ISIC_0031701
train,3115,ISIC_0025395
train,3116,ISIC_0025459
train,3117,ISIC_0028767
train,3118,ISIC_0028414
train,3119,ISIC_0030268
train,3120,ISIC_0029702
train,3121,ISIC_0028054
train,3122,ISIC_0034311
train,3123,ISIC_0027667
train,3124,ISIC_0025119
train,3125,ISIC_0032972
train,3126,ISIC_0028106
train,3127,ISIC_0029203
train,3128,ISIC_0031439
train,3129,ISIC_0029973
train,3130,ISIC_0029652
train,3131,ISIC_0032732
train,3132,ISIC_0026565
train,3133,ISIC_0032398
train,3134,ISIC_0029381
train,3135,ISIC_0027677
train,3136,ISIC_0024586
train,3137,ISIC_0032731
train,3138,ISIC_0025155
train,3139,ISIC_0029731
train,3140,ISIC_0028511
train,3141,ISIC_0025256
train,3142,ISIC_0028908
train,3143,ISIC_0030484
train,3144,ISIC_0033019
train,3145,ISIC_0031749
train,3146,ISIC_0033588
train,3147,ISIC_0031588
train,3148,ISIC_0033846
train,3149,ISIC_0028751
train,3150,ISIC_0032115
train,3151,ISIC_0025923
train,3152,ISIC_0027053
train,3153,ISIC_0031500
train,3154,ISIC_0028829
train,3155,ISIC_0025760
train,3156,ISIC_0027212
train,3157,ISIC_0026549
train,3158,ISIC_0029141
train,3159,ISIC_0027811
train,3160,ISIC_0028718
train,3161,ISIC_0029915
train,3162,ISIC_0034317
train,3163,ISIC_0027459
train,3164,ISIC_0029992
train,3165,ISIC_0027813
train,3166,ISIC_0032276
train,3167,ISIC_0025566
train,3168,ISIC_0032843
train,3169,ISIC_0028094
train,3170,ISIC_0027870
train,3171,ISIC_0028991
train,3172,ISIC_0025767
train,3173,ISIC_0025580
train,3174,ISIC_0028426
train,3175,ISIC_0026678
train,3176,ISIC_0034073
train,3177,ISIC_0028657
train,3178,ISIC_0025871
train,3179,ISIC_0030788
train,3180,ISIC_0025627
train,3181,ISIC_0026364
train,3182,ISIC_0033583
train,3183,ISIC_0026714
train,3184,ISIC_0028705
train,3185,ISIC_0029053
train,3186,ISIC_0033332
train,3187,ISIC_0031389
train,3188,ISIC_0034087
train,3189,ISIC_0025644
train,3190,ISIC_0027838
train,3191,ISIC_0028532
train,3192,ISIC_0029197
train,3193,ISIC_0024507
train,3194,ISIC_0030802
train,3195,ISIC_0033667
train,3196,ISIC_0026975
train,3197,ISIC_0025251
train,3198,ISIC_0029709
train,3199,ISIC_0026967
train,3200,ISIC_0024677
train,3201,ISIC_0032934
train,3202,ISIC_0024912
train,3203,ISIC_0024825
train,3204,ISIC_0028590
train,3205,ISIC_0029559
train,3206,ISIC_0025651
train,3207,ISIC_0030408
train,3208,ISIC_0032977
train,3209,ISIC_0025518
train,3210,ISIC_0024665
train,3211,ISIC_0031006
train,3212,ISIC_0031526
train,3213,ISIC_0026016
train,3214,ISIC_0030921
train,3215,ISIC_0027233
train,3216,ISIC_0027705
train,3217,ISIC_0029565
train,3218,ISIC_0029793
train,3219,ISIC_0028605
train,3220,ISIC_0032733
train,3221,ISIC_0031647
train,3222,ISIC_0029231
train,3223,ISIC_0030782
train,3224,ISIC_0029844
train,3225,ISIC_0025698
train,3226,ISIC_0026829
train,3227,ISIC_0033951
train,3228,ISIC_0027850
train,3229,ISIC_0027971
train,3230,ISIC_0026782
train,3231,ISIC_0024748
train,3232,ISIC_0025490
train,3233,ISIC_0029110
train,3234,ISIC_0028183
train,3235,ISIC_0033040
train,3236,ISIC_0030136
train,3237,ISIC_0024873
train,3238,ISIC_0026006
train,3239,ISIC_0031911
train,3240,ISIC_0029606
train,3241,ISIC_0029067
train,3242,ISIC_0031098
train,3243,ISIC_0024610
train,3244,ISIC_0029906
train,3245,ISIC_0025153
train,3246,ISIC_0026466
train,3247,ISIC_0026085
train,3248,ISIC_0032118
train,3249,ISIC_0033066
train,3250,ISIC_0032588
train,3251,ISIC_0029977
train,3252,ISIC_0027728
train,3253,ISIC_0028508
train,3254,ISIC_0030077
train,3255,ISIC_0027577
train,3256,ISIC_0032610
train,3257,ISIC_0033539
train,3258,ISIC_0029575
train,3259,ISIC_0030889
train,3260,ISIC_0033626
train,3261,ISIC_0025239
train,3262,ISIC_0028316
train,3263,ISIC_0025062
train,3264,ISIC_0030874
train,3265,ISIC_0030820
train,3266,ISIC_0033649
train,3267,ISIC_0025439
train,3268,ISIC_0032033
train,3269,ISIC_0032828
train,3270,ISIC_0024902
train,3271,ISIC_0032407
train,3272,ISIC_0028888
train,3273,ISIC_0030612
train,3274,ISIC_0030768
train,3275,ISIC_0027795
train,3276,ISIC_0024750
train,3277,ISIC_0031085
train,3278,ISIC_0031716
train,3279,ISIC_0030720
train,3280,ISIC_0032765
train,3281,ISIC_0032958
train,3282,ISIC_0025264
train,3283,ISIC_0031083
train,3284,ISIC_0024330
train,3285,ISIC_0026883
train,3286,ISIC_0031332
train,3287,ISIC_0027369
train,3288,ISIC_0027942
train,3289,ISIC_0034249
train,3290,ISIC_0024906
train,3291,ISIC_0025392
train,3292,ISIC_0027097
train,3293,ISIC_0033757
train,3294,ISIC_0029087
train,3295,ISIC_0024346
train,3296,ISIC_0025370
train,3297,ISIC_0033795
train,3298,ISIC_0030089
train,3299,ISIC_0030361
train,3300,ISIC_0029958
train,3301,ISIC_0030529
train,3302,ISIC_0028502
train,3303,ISIC_0034291
train,3304,ISIC_0030970
train,3305,ISIC_0026871
train,3306,ISIC_0032381
train,3307,ISIC_0026832
train,3308,ISIC_0030771
train,3309,ISIC_0033908
train,3310,ISIC_0027271
train,3311,ISIC_0027488
train,3312,ISIC_0027405
train,3313,ISIC_0033538
train,3314,ISIC_0026396
train,3315,ISIC_0029245
train,3316,ISIC_0025542
train,3317,ISIC_0031117
train,3318,ISIC_0029274
train,3319,ISIC_0028151
train,3320,ISIC_0026651
train,3321,ISIC_0025643
train,3322,ISIC_0031486
train,3323,ISIC_0034015
train,3324,ISIC_0034019
train,3325,ISIC_0029562
train,3326,ISIC_0032249
train,3327,ISIC_0031289
train,3328,ISIC_0033369
train,3329,ISIC_0029475
train,3330,ISIC_0033027
train,3331,ISIC_0032973
train,3332,ISIC_0031916
train,3333,ISIC_0033535
train,3334,ISIC_0025431
train,3335,ISIC_0028367
train,3336,ISIC_0025785
train,3337,ISIC_0028369
train,3338,ISIC_0024466
train,3339,ISIC_0025028
train,3340,ISIC_0030096
train,3341,ISIC_0032049
train,3342,ISIC_0033525
train,3343,ISIC_0030314
train,3344,ISIC_0029248
train,3345,ISIC_0030664
train,3346,ISIC_0033207
train,3347,ISIC_0028512
train,3348,ISIC_0025783
train,3349,ISIC_0027046
train,3350,ISIC_0029160
train,3351,ISIC_0030464
train,3352,ISIC_0024439
train,3353,ISIC_0028539
train,3354,ISIC_0033743
train,3355,ISIC_0033775
train,3356,ISIC_0025879
train,3357,ISIC_0027503
train,3358,ISIC_0033713
train,3359,ISIC_0032807
train,3360,ISIC_0025626
train,3361,ISIC_0028712
train,3362,ISIC_0028844
train,3363,ISIC_0029885
train,3364,ISIC_0025143
train,3365,ISIC_0030149
train,3366,ISIC_0025848
train,3367,ISIC_0026910
train,3368,ISIC_0029058
train,3369,ISIC_0032423
train,3370,ISIC_0028804
train,3371,ISIC_0033077
train,3372,ISIC_0026825
train,3373,ISIC_0032707
train,3374,ISIC_0026775
train,3375,ISIC_0027872
train,3376,ISIC_0031710
train,3377,ISIC_0029398
train,3378,ISIC_0026840
train,3379,ISIC_0032808
train,3380,ISIC_0031065
train,3381,ISIC_0033179
train,3382,ISIC_0034199
train,3383,ISIC_0029830
train,3384,ISIC_0025481
train,3385,ISIC_0032493
train,3386,ISIC_0024431
train,3387,ISIC_0030470
train,3388,ISIC_0031503
train,3389,ISIC_0031292
train,3390,ISIC_0024581
train,3391,ISIC_0031757
train,3392,ISIC_0032995
train,3393,ISIC_0026729
train,3394,ISIC_0031396
train,3395,ISIC_0029015
train,3396,ISIC_0025188
train,3397,ISIC_0026106
train,3398,ISIC_0030971
train,3399,ISIC_0024661
train,3400,ISIC_0024898
train,3401,ISIC_0027049
train,3402,ISIC_0026485
train,3403,ISIC_0029882
train,3404,ISIC_0029122
train,3405,ISIC_0029388
train,3406,ISIC_0024449
train,3407,ISIC_0033041
train,3408,ISIC_0028998
train,3409,ISIC_0033447
train,3410,ISIC_0027188
train,3411,ISIC_0026646
train,3412,ISIC_0026327
train,3413,ISIC_0027022
train,3414,ISIC_0033700
train,3415,ISIC_0029468
train,3416,ISIC_0028891
train,3417,ISIC_0033891
train,3418,ISIC_0030339
train,3419,ISIC_0025997
train,3420,ISIC_0033435
train,3421,ISIC_0027000
train,3422,ISIC_0026893
train,3423,ISIC_0029424
train,3424,ISIC_0026418
train,3425,ISIC_0031338
train,3426,ISIC_0029407
train,3427,ISIC_0032104
train,3428,ISIC_0024349
train,3429,ISIC_0028401
train,3430,ISIC_0029904
train,3431,ISIC_0028276
train,3432,ISIC_0025352
train,3433,ISIC_0025491
train,3434,ISIC_0030193
train,3435,ISIC_0031664
train,3436,ISIC_0029707
train,3437,ISIC_0028174
train,3438,ISIC_0029037
train,3439,ISIC_0028332
train,3440,ISIC_0030307
train,3441,ISIC_0026528
train,3442,ISIC_0033052
train,3443,ISIC_0032979
train,3444,ISIC_0027069
train,3445,ISIC_0032451
train,3446,ISIC_0031395
train,3447,ISIC_0030014
train,3448,ISIC_0027741
train,3449,ISIC_0028940
train,3450,ISIC_0030486
train,3451,ISIC_0027032
train,3452,ISIC_0033821
train,3453,ISIC_0033531
train,3454,ISIC_0025624
train,3455,ISIC_0028055
train,3456,ISIC_0033637
train,3457,ISIC_0030482
train,3458,ISIC_0027067
train,3459,ISIC_0029107
train,3460,ISIC_0027823
train,3461,ISIC_0029035
train,3462,ISIC_0031008
train,3463,ISIC_0027394
train,3464,ISIC_0028022
train,3465,ISIC_0028968
train,3466,ISIC_0033761
train,3467,ISIC_0030181
train,3468,ISIC_0032239
train,3469,ISIC_0025160
train,3470,ISIC_0031502
train,3471,ISIC_0025732
train,3472,ISIC_0028203
train,3473,ISIC_0024855
train,3474,ISIC_0025713
train,3475,ISIC_0027840
train,3476,ISIC_0034262
train,3477,ISIC_0029822
train,3478,ISIC_0031603
train,3479,ISIC_0027147
train,3480,ISIC_0025055
train,3481,ISIC_0025162
train,3482,ISIC_0033275
train,3483,ISIC_0033569
train,3484,ISIC_0031880
train,3485,ISIC_0024801
train,3486,ISIC_0032107
train,3487,ISIC_0031564
train,3488,ISIC_0030687
train,3489,ISIC_0025004
train,3490,ISIC_0027229
train,3491,ISIC_0028594
train,3492,ISIC_0029647
train,3493,ISIC_0027375
train,3494,ISIC_0024795
train,3495,ISIC_0033973
train,3496,ISIC_0033691
train,3497,ISIC_0029480
train,3498,ISIC_0024546
train,3499,ISIC_0024684
train,3500,ISIC_0031774
train,3501,ISIC_0029004
train,3502,ISIC_0027150
train,3503,ISIC_0026228
train,3504,ISIC_0032019
train,3505,ISIC_0024997
train,3506,ISIC_0024994
train,3507,ISIC_0027084
train,3508,ISIC_0029128
train,3509,ISIC_0029911
train,3510,ISIC_0027114
train,3511,ISIC_0025828
train,3512,ISIC_0031004
train,3513,ISIC_0024606
train,3514,ISIC_0025318
train,3515,ISIC_0027206
train,3516,ISIC_0033851
train,3517,ISIC_0030227
train,3518,ISIC_0027175
train,3519,ISIC_0029737
train,3520,ISIC_0028553
train,3521,ISIC_0032954
train,3522,ISIC_0026328
train,3523,ISIC_0027149
train,3524,ISIC_0029151
train,3525,ISIC_0030615
train,3526,ISIC_0032834
train,3527,ISIC_0025514
train,3528,ISIC_0028702
train,3529,ISIC_0029120
train,3530,ISIC_0028431
train,3531,ISIC_0024771
train,3532,ISIC_0033277
train,3533,ISIC_0027963
train,3534,ISIC_0034048
train,3535,ISIC_0024583
train,3536,ISIC_0027454
train,3537,ISIC_0032270
train,3538,ISIC_0030605
train,3539,ISIC_0028647
train,3540,ISIC_0028216
train,3541,ISIC_0034029
train,3542,ISIC_0024689
train,3543,ISIC_0029366
train,3544,ISIC_0024478
train,3545,ISIC_0028233
train,3546,ISIC_0024585
train,3547,ISIC_0034279
train,3548,ISIC_0025100
train,3549,ISIC_0029472
train,3550,ISIC_0030415
train,3551,ISIC_0027793
train,3552,ISIC_0032998
train,3553,ISIC_0026175
train,3554,ISIC_0024493
train,3555,ISIC_0030058
train,3556,ISIC_0024878
train,3557,ISIC_0030498
train,3558,ISIC_0030593
train,3559,ISIC_0030876
train,3560,ISIC_0029520
train,3561,ISIC_0028761
train,3562,ISIC_0025664
train,3563,ISIC_0031082
train,3564,ISIC_0032422
train,3565,ISIC_0027979
train,3566,ISIC_0031102
train,3567,ISIC_0030555
train,3568,ISIC_0028736
train,3569,ISIC_0030317
train,3570,ISIC_0033620
train,3571,ISIC_0030732
train,3572,ISIC_0029935
train,3573,ISIC_0028012
train,3574,ISIC_0026763
train,3575,ISIC_0034122
train,3576,ISIC_0025104
train,3577,ISIC_0030402
train,3578,ISIC_0025262
train,3579,ISIC_0026813
train,3580,ISIC_0027736
train,3581,ISIC_0031755
train,3582,ISIC_0025293
train,3583,ISIC_0029956
train,3584,ISIC_0027329
train,3585,ISIC_0033616
train,3586,ISIC_0028558
train,3587,ISIC_0029966
train,3588,ISIC_0029795
train,3589,ISIC_0032829
train,3590,ISIC_0030700
train,3591,ISIC_0027129
train,3592,ISIC_0026062
train,3593,ISIC_0033057
train,3594,ISIC_0032354
train,3595,ISIC_0026221
train,3596,ISIC_0028198
train,3597,ISIC_0032700
train,3598,ISIC_0031833
train,3599,ISIC_0026671
train,3600,ISIC_0031347
train,3601,ISIC_0028549
train,3602,ISIC_0024900
train,3603,ISIC_0029114
train,3604,ISIC_0024626
train,3605,ISIC_0029852
train,3606,ISIC_0031097
train,3607,ISIC_0031742
train,3608,ISIC_0033506
train,3609,ISIC_0029777
train,3610,ISIC_0031705
train,3611,ISIC_0025343
train,3612,ISIC_0033729
train,3613,ISIC_0028559
train,3614,ISIC_0027858
train,3615,ISIC_0029676
train,3616,ISIC_0032080
train,3617,ISIC_0030804
train,3618,ISIC_0025524
train,3619,ISIC_0026677
train,3620,ISIC_0033352
