Name,Tags,Server end time,File name,Duration,User Name,best_val_loss,train_loss,val_acc,Validation Loss,n_epochs,train_acc,best_val_acc,holdout_set,data_list_file,overall_test_acc,FST_1_test_acc,FST_2_test_acc,FST_3_test_acc,FST_4_test_acc,FST_5_test_acc,FST_6_test_acc,dev_mode,seed,optimizer,base_lr
200_SGD_0.01_a34_seed_8889,,1711084274770,hparamsearch_train.py,1646,kabhishe,4.354995835048767,1.092594998182306,0.23342174291610718,4.8003861316002965,200,0.6841787099838257,0.24137930572032928,a34,./SimThresh_T_A2_T_0.99_0.70_FC_T_KeepOne_Out_T_OutThresh_None_0FST_F.csv,0.13313388182498131,0.1018867924528302,0.1262686567164179,,,0.2336448598130841,0.14206128133704735,full,8889,SGD,0.01
200_SGD_0.01_a34_seed_8888,,1711082624206,hparamsearch_train.py,1641,kabhishe,4.570623390238228,1.116606644962145,0.22546418011188507,4.673152330383382,200,0.6645531058311462,0.25994694232940674,a34,./SimThresh_T_A2_T_0.99_0.70_FC_T_KeepOne_Out_T_OutThresh_None_0FST_F.csv,0.13702318623784593,0.10566037735849057,0.13701492537313434,,,0.21378504672897197,0.1392757660167131,full,8888,SGD,0.01
200_SGD_0.01_a34_seed_8887,,1711080977944,hparamsearch_train.py,1642,kabhishe,4.626576451471061,1.0826641603368492,0.21750663220882416,4.919650062641984,200,0.680555522441864,0.25994694232940674,a34,./SimThresh_T_A2_T_0.99_0.70_FC_T_KeepOne_Out_T_OutThresh_None_0FST_F.csv,0.14315632011967092,0.12452830188679245,0.13611940298507463,,,0.22313084112149534,0.12813370473537605,full,8887,SGD,0.01
200_SGD_0.01_a12_seed_8889,,1711079331971,hparamsearch_train.py,2123,kabhishe,4.157982123316031,1.815499433596036,0.17028379440307617,4.281091197703239,200,0.49419477581977844,0.20534223318099976,a12,./SimThresh_T_A2_T_0.99_0.70_FC_T_KeepOne_Out_T_OutThresh_None_0FST_F.csv,0.12467687413004573,,,0.15359323626115548,0.11030741410488246,0.09942857142857142,0.08196721311475409,full,8889,SGD,0.01
200_SGD_0.01_a12_seed_8888,,1711077199316,hparamsearch_train.py,2135,kabhishe,4.301670054163479,1.797799479738157,0.1585976630449295,4.455947783634141,200,0.4947565495967865,0.19198663532733917,a12,./SimThresh_T_A2_T_0.99_0.70_FC_T_KeepOne_Out_T_OutThresh_None_0FST_F.csv,0.12069994034599324,,,0.1456082667919211,0.11633514165159735,0.09142857142857143,0.06557377049180328,full,8888,SGD,0.01
200_SGD_0.01_a12_seed_8887,,1711075057991,hparamsearch_train.py,2135,kabhishe,4.37841213048002,1.8045859533302793,0.18530884385108948,4.422444983993429,200,0.49625468254089355,0.20367278158664703,a12,./SimThresh_T_A2_T_0.99_0.70_FC_T_KeepOne_Out_T_OutThresh_None_0FST_F.csv,0.10857029230463312,,,0.13245655237200563,0.10427968655816756,0.07771428571428571,0.06284153005464481,full,8887,SGD,0.01
200_SGD_0.01_random_holdout_seed_8889,,1711072917659,hparamsearch_train.py,2918,kabhishe,3.7429033834961447,2.1658924329990876,0.2256365269422531,3.7964887325966745,200,0.4157993495464325,0.2256365269422531,random_holdout,./SimThresh_T_A2_T_0.99_0.70_FC_T_KeepOne_Out_T_OutThresh_None_0FST_F.csv,0.18464912280701753,0.18201754385964913,0.15290933694181327,0.18372093023255814,0.2050561797752809,0.2608695652173913,0.24675324675324675,full,8889,SGD,0.01
200_SGD_0.01_random_holdout_seed_8888,,1711069993173,hparamsearch_train.py,2889,kabhishe,3.7564246200280196,2.135878457096303,0.21334505081176758,3.7912417391709217,200,0.42257052659988403,0.2256365269422531,random_holdout,./SimThresh_T_A2_T_0.99_0.70_FC_T_KeepOne_Out_T_OutThresh_None_0FST_F.csv,0.19517543859649122,0.19298245614035087,0.17320703653585928,0.1930232558139535,0.19662921348314608,0.2795031055900621,0.2077922077922078,full,8888,SGD,0.01
200_SGD_0.01_random_holdout_seed_8887,,1711067097471,hparamsearch_train.py,2871,kabhishe,3.7922178156235637,2.144742914277558,0.21246707439422607,3.8499494733467134,200,0.42357364296913147,0.22651448845863342,random_holdout,./SimThresh_T_A2_T_0.99_0.70_FC_T_KeepOne_Out_T_OutThresh_None_0FST_F.csv,0.19780701754385965,0.17543859649122806,0.17591339648173207,0.20232558139534884,0.23595505617977527,0.2236024844720497,0.22077922077922077,full,8887,SGD,0.01
200_SGD_0.01_expert_select_seed_8889,,1711064220031,hparamsearch_train.py,3327,kabhishe,3.6303795547331945,2.387267396369464,0.21805183589458466,3.6233248465608763,200,0.3767395615577698,0.2314566671848297,expert_select,./SimThresh_T_A2_T_0.99_0.70_FC_T_KeepOne_Out_T_OutThresh_None_0FST_F.csv,0.037209302325581395,0.02631578947368421,0.07547169811320754,0.0,0.075,0.0,0.0,full,8889,SGD,0.01
200_SGD_0.01_expert_select_seed_8888,,1711060888236,hparamsearch_train.py,3297,kabhishe,3.6253704792479513,2.3946834905484087,0.21179625391960144,3.7317870815914587,200,0.37365806102752686,0.22877569496631622,expert_select,./SimThresh_T_A2_T_0.99_0.70_FC_T_KeepOne_Out_T_OutThresh_None_0FST_F.csv,0.05116279069767442,0.05263157894736842,0.05660377358490566,0.0,0.1,0.043478260869565216,0.045454545454545456,full,8888,SGD,0.01
200_SGD_0.01_expert_select_seed_8887,,1711057584680,hparamsearch_train.py,3218,kabhishe,3.612601985454133,2.395859481705349,0.2189454883337021,3.672945191755798,200,0.37226641178131104,0.22966934740543365,expert_select,./SimThresh_T_A2_T_0.99_0.70_FC_T_KeepOne_Out_T_OutThresh_None_0FST_F.csv,0.027906976744186046,0.0,0.05660377358490566,0.0,0.05,0.0,0.045454545454545456,full,8887,SGD,0.01
100_SGD_0.0001_br_seed_8889,,1711001065839,hparamsearch_train.py,1139,kabhishe,4.665762926402845,3.3693620542033615,0.06827880442142487,4.69613740250871,100,0.1708272099494934,0.06970127671957016,br,./SimThresh_T_A2_T_0.99_0.70_FC_T_KeepOne_Out_T_OutThresh_None_0FST_F.csv,0.1440501043841336,0.21568627450980393,0.1976190476190476,0.11235955056179775,0.12985074626865672,0.15284974093264247,0.12903225806451613,full,8889,SGD,0.0001
100_SGD_0.0001_br_seed_8888,,1710999920040,hparamsearch_train.py,1138,kabhishe,4.650264852586206,3.37084945004028,0.06543385237455368,4.68631595432504,100,0.17376406490802765,0.06685633212327957,br,./SimThresh_T_A2_T_0.99_0.70_FC_T_KeepOne_Out_T_OutThresh_None_0FST_F.csv,0.14697286012526095,0.2647058823529412,0.21428571428571427,0.1187800963081862,0.12238805970149254,0.14507772020725387,0.13709677419354838,full,8888,SGD,0.0001
100_SGD_0.0001_br_seed_8887,,1710998774814,hparamsearch_train.py,1136,kabhishe,4.651446623279902,3.355705018493981,0.0611664280295372,4.690209717703069,100,0.17800620198249817,0.06685633212327957,br,./SimThresh_T_A2_T_0.99_0.70_FC_T_KeepOne_Out_T_OutThresh_None_0FST_F.csv,0.1444676409185804,0.23529411764705882,0.18095238095238095,0.12038523274478331,0.12686567164179105,0.16321243523316062,0.13709677419354838,full,8887,SGD,0.0001
100_SGD_0.0001_dermaamin_seed_8889,,1710997632283,hparamsearch_train.py,613,kabhishe,0.0,2.5650189489605784,0.004545454401522875,5.791727646914396,100,0.35540229082107544,0.013636363670229912,dermaamin,./SimThresh_T_A2_T_0.99_0.70_FC_T_KeepOne_Out_T_OutThresh_None_0FST_F.csv,0.00936768149882904,0.00900360144057623,0.010369141435089175,0.005942275042444821,0.01390644753476612,0.01015228426395939,0.005,full,8889,SGD,0.0001
100_SGD_0.0001_dermaamin_seed_8888,,1710997012828,hparamsearch_train.py,613,kabhishe,4.856191349029541,2.5500070032580147,0.004545454401522875,5.788768508217552,100,0.36505746841430664,0.013636363670229912,dermaamin,./SimThresh_T_A2_T_0.99_0.70_FC_T_KeepOne_Out_T_OutThresh_None_0FST_F.csv,0.03381147540983607,0.03721488595438175,0.03815844048112816,0.03225806451612903,0.022756005056890013,0.017766497461928935,0.045,full,8888,SGD,0.0001
100_SGD_0.0001_dermaamin_seed_8887,,1710996392986,hparamsearch_train.py,612,kabhishe,5.100299054926092,2.5531308474485903,0.004545454401522875,5.857593250274658,100,0.3641379475593567,0.013636363670229912,dermaamin,./SimThresh_T_A2_T_0.99_0.70_FC_T_KeepOne_Out_T_OutThresh_None_0FST_F.csv,0.03234777517564403,0.03361344537815126,0.03566984653670676,0.03310696095076401,0.02402022756005057,0.02284263959390863,0.035,full,8887,SGD,0.0001
100_SGD_0.0001_a56_seed_8889,,1710995776672,hparamsearch_train.py,471,kabhishe,3.5132257821129973,2.9881827940915358,0.18852457404136658,3.498431866286231,100,0.25882354378700256,0.19672130048274994,a56,./SimThresh_T_A2_T_0.99_0.70_FC_T_KeepOne_Out_T_OutThresh_None_0FST_F.csv,0.09445168767202665,0.06501950585175553,0.08099565389174239,0.10032154340836012,0.1493354182955434,,,full,8889,SGD,0.0001
100_SGD_0.0001_a56_seed_8888,,1710995300747,hparamsearch_train.py,472,kabhishe,3.5343377746519495,2.952496305251504,0.17213113605976105,3.5297736261711745,100,0.26951873302459717,0.1803278625011444,a56,./SimThresh_T_A2_T_0.99_0.70_FC_T_KeepOne_Out_T_OutThresh_None_0FST_F.csv,0.09459655222367087,0.06697009102730819,0.08336625839589096,0.09839228295819935,0.145426114151681,,,full,8888,SGD,0.0001
100_SGD_0.0001_a56_seed_8887,,1710994824294,hparamsearch_train.py,473,kabhishe,3.6927069562380432,2.942031419723429,0.13934426009655,3.5187127082074277,100,0.2866310179233551,0.14754097163677216,a56,./SimThresh_T_A2_T_0.99_0.70_FC_T_KeepOne_Out_T_OutThresh_None_0FST_F.csv,0.07098363030566421,0.06176853055916775,0.06479652311339391,0.06945337620578779,0.09616888193901485,,,full,8887,SGD,0.0001
100_SGD_0.0001_a34_seed_8889,,1710994346764,hparamsearch_train.py,790,kabhishe,3.791127951138848,3.4759476081184717,0.14588859677314758,3.791127951138848,100,0.18387681245803833,0.14588859677314758,a34,./SimThresh_T_A2_T_0.99_0.70_FC_T_KeepOne_Out_T_OutThresh_None_0FST_F.csv,0.12610321615557218,0.10330188679245284,0.12925373134328358,,,0.169392523364486,0.12813370473537605,full,8889,SGD,0.0001
100_SGD_0.0001_a34_seed_8888,,1710993549687,hparamsearch_train.py,792,kabhishe,3.7935040319629945,3.4699514061932404,0.14588859677314758,3.7935040319629945,100,0.18629226088523865,0.14588859677314758,a34,./SimThresh_T_A2_T_0.99_0.70_FC_T_KeepOne_Out_T_OutThresh_None_0FST_F.csv,0.1256544502617801,0.10849056603773585,0.1253731343283582,,,0.16705607476635514,0.1309192200557103,full,8888,SGD,0.0001
100_SGD_0.0001_a34_seed_8887,,1710992750676,hparamsearch_train.py,792,kabhishe,3.847455222031166,3.4668761796997365,0.1326259970664978,3.7987036692368887,100,0.1859903335571289,0.13793103396892548,a34,./SimThresh_T_A2_T_0.99_0.70_FC_T_KeepOne_Out_T_OutThresh_None_0FST_F.csv,0.12266267763649963,0.10660377358490566,0.12149253731343283,,,0.1658878504672897,0.12534818941504178,full,8887,SGD,0.0001
100_SGD_0.0001_a12_seed_8889,,1710991953500,hparamsearch_train.py,1026,kabhishe,3.71780953542617,3.477996126096347,0.17529214918613434,3.710419352345156,100,0.17902621626853943,0.17696160078048706,a12,./SimThresh_T_A2_T_0.99_0.70_FC_T_KeepOne_Out_T_OutThresh_None_0FST_F.csv,0.11990455358918274,,,0.13104744011272898,0.11814345991561181,0.10628571428571429,0.09562841530054644,full,8889,SGD,0.0001
100_SGD_0.0001_a12_seed_8888,,1710990919987,hparamsearch_train.py,1029,kabhishe,3.712187519455593,3.475939994269096,0.17863105237483978,3.7084615254441964,100,0.17340824007987976,0.1803004890680313,a12,./SimThresh_T_A2_T_0.99_0.70_FC_T_KeepOne_Out_T_OutThresh_None_0FST_F.csv,0.11493338635911712,,,0.1249412869891968,0.11392405063291139,0.09942857142857142,0.09836065573770492,full,8888,SGD,0.0001
100_SGD_0.0001_a12_seed_8887,,1710989880518,hparamsearch_train.py,1030,kabhishe,3.749610910033543,3.4943189370944707,0.18864774703979492,3.710334943809573,100,0.1762172281742096,0.19198663532733917,a12,./SimThresh_T_A2_T_0.99_0.70_FC_T_KeepOne_Out_T_OutThresh_None_0FST_F.csv,0.11195068602107774,,,0.12024424612494129,0.10970464135021098,0.10057142857142858,0.10109289617486339,full,8887,SGD,0.0001
100_SGD_0.0001_random_holdout_seed_8889,,1710988843432,hparamsearch_train.py,1399,kabhishe,3.614118295976004,3.47138104668979,0.16505707800388336,3.5998133110099975,100,0.19272726774215698,0.17559263110160828,random_holdout,./SimThresh_T_A2_T_0.99_0.70_FC_T_KeepOne_Out_T_OutThresh_None_0FST_F.csv,0.17280701754385966,0.16228070175438597,0.17185385656292287,0.14651162790697675,0.1853932584269663,0.21739130434782608,0.16883116883116883,full,8889,SGD,0.0001
100_SGD_0.0001_random_holdout_seed_8888,,1710987433198,hparamsearch_train.py,1398,kabhishe,3.620082916974812,3.4666876125036734,0.17559263110160828,3.606619942491781,100,0.18783698976039886,0.17910447716712952,random_holdout,./SimThresh_T_A2_T_0.99_0.70_FC_T_KeepOne_Out_T_OutThresh_None_0FST_F.csv,0.1723684210526316,0.15570175438596492,0.17456021650879566,0.13953488372093023,0.18258426966292135,0.22981366459627328,0.16883116883116883,full,8888,SGD,0.0001
100_SGD_0.0001_random_holdout_seed_8887,,1710986028346,hparamsearch_train.py,1400,kabhishe,3.6089978680681827,3.470797031127547,0.17910447716712952,3.6089978680681827,100,0.18382444977760315,0.17910447716712952,random_holdout,./SimThresh_T_A2_T_0.99_0.70_FC_T_KeepOne_Out_T_OutThresh_None_0FST_F.csv,0.17324561403508773,0.15350877192982457,0.16644113667117727,0.1558139534883721,0.18820224719101122,0.2360248447204969,0.14285714285714285,full,8887,SGD,0.0001
100_SGD_0.0001_expert_select_seed_8889,,1710984619811,hparamsearch_train.py,1626,kabhishe,3.532293527013388,3.4200723280252565,0.19392314553260803,3.532293527013388,100,0.2024850994348526,0.19392314553260803,expert_select,./SimThresh_T_A2_T_0.99_0.70_FC_T_KeepOne_Out_T_OutThresh_None_0FST_F.csv,0.046511627906976744,0.05263157894736842,0.07547169811320754,0.0,0.075,0.0,0.045454545454545456,full,8889,SGD,0.0001
100_SGD_0.0001_expert_select_seed_8888,,1710982984932,hparamsearch_train.py,1627,kabhishe,3.5458903757986797,3.426940079190385,0.18677391111850739,3.5358717859164215,100,0.20109343528747559,0.19392314553260803,expert_select,./SimThresh_T_A2_T_0.99_0.70_FC_T_KeepOne_Out_T_OutThresh_None_0FST_F.csv,0.037209302325581395,0.02631578947368421,0.07547169811320754,0.0,0.075,0.0,0.0,full,8888,SGD,0.0001
100_SGD_0.0001_expert_select_seed_8887,,1710981340408,hparamsearch_train.py,1627,kabhishe,3.5406490367262142,3.4265802811912702,0.1903485208749771,3.5406490367262142,100,0.18827037513256073,0.1903485208749771,expert_select,./SimThresh_T_A2_T_0.99_0.70_FC_T_KeepOne_Out_T_OutThresh_None_0FST_F.csv,0.037209302325581395,0.02631578947368421,0.05660377358490566,0.0,0.075,0.0,0.045454545454545456,full,8887,SGD,0.0001
100_SGD_0.001_br_seed_8889,,1710979703528,hparamsearch_train.py,1157,kabhishe,5.538531662220636,2.329991366000058,0.07396870851516724,5.538531662220636,100,0.37722304463386536,0.07396870851516724,br,./SimThresh_T_A2_T_0.99_0.70_FC_T_KeepOne_Out_T_OutThresh_None_0FST_F.csv,0.15323590814196242,0.19607843137254902,0.1619047619047619,0.13804173354735153,0.14029850746268657,0.18134715025906736,0.14516129032258066,full,8889,SGD,0.001
100_SGD_0.001_br_seed_8888,,1710978541869,hparamsearch_train.py,1159,kabhishe,4.785428869944718,2.3273291280518973,0.0611664280295372,5.505402500564988,100,0.37167564034461975,0.07539118081331253,br,./SimThresh_T_A2_T_0.99_0.70_FC_T_KeepOne_Out_T_OutThresh_None_0FST_F.csv,0.14906054279749478,0.2549019607843137,0.19285714285714287,0.12038523274478331,0.14029850746268657,0.15025906735751296,0.11290322580645161,full,8888,SGD,0.001
100_SGD_0.001_br_seed_8887,,1710977375544,hparamsearch_train.py,1162,kabhishe,5.606420495262526,2.3329170533272197,0.07396870851516724,5.606420495262526,100,0.37999671697616577,0.07396870851516724,br,./SimThresh_T_A2_T_0.99_0.70_FC_T_KeepOne_Out_T_OutThresh_None_0FST_F.csv,0.1549060542797495,0.17647058823529413,0.17857142857142858,0.14606741573033707,0.13134328358208955,0.19170984455958548,0.13709677419354838,full,8887,SGD,0.001
100_SGD_0.001_dermaamin_seed_8889,,1710976204970,hparamsearch_train.py,638,kabhishe,6.86825269352306,1.1923711746040433,0.00909090880304575,8.403433695706454,100,0.6505747437477112,0.013636363670229912,dermaamin,./SimThresh_T_A2_T_0.99_0.70_FC_T_KeepOne_Out_T_OutThresh_None_0FST_F.csv,0.04186182669789227,0.042617046818727494,0.03442554956449606,0.03735144312393888,0.05309734513274336,0.0583756345177665,0.065,full,8889,SGD,0.001
100_SGD_0.001_dermaamin_seed_8888,,1710975559822,hparamsearch_train.py,643,kabhishe,6.10267090363936,1.177339410891478,0.004545454401522875,8.374288506941362,100,0.6528735756874084,0.013636363670229912,dermaamin,./SimThresh_T_A2_T_0.99_0.70_FC_T_KeepOne_Out_T_OutThresh_None_0FST_F.csv,0.03864168618266979,0.043817527010804325,0.028204064703442555,0.0365025466893039,0.05056890012642225,0.04568527918781726,0.06,full,8888,SGD,0.001
100_SGD_0.001_dermaamin_seed_8887,,1710974909730,hparamsearch_train.py,647,kabhishe,7.882829648798162,1.2335008748372396,0.00909090880304575,8.326858797940341,100,0.6285057663917542,0.013636363670229912,dermaamin,./SimThresh_T_A2_T_0.99_0.70_FC_T_KeepOne_Out_T_OutThresh_None_0FST_F.csv,0.04961943793911007,0.045018007202881155,0.0414765657403567,0.050933786078098474,0.06447534766118837,0.07106598984771574,0.075,full,8887,SGD,0.001
100_Adam_0.0001_br_seed_8889,,1710974255828,hparamsearch_train.py,1158,kabhishe,5.496620231129198,2.193635756632188,0.06970127671957016,5.591474544611968,100,0.40740740299224854,0.07539118081331253,br,./SimThresh_T_A2_T_0.99_0.70_FC_T_KeepOne_Out_T_OutThresh_None_0FST_F.csv,0.17160751565762003,0.22549019607843138,0.17857142857142858,0.15569823434991975,0.16119402985074627,0.19948186528497408,0.14516129032258066,full,8889,Adam,0.0001
100_Adam_0.0001_br_seed_8888,,1710973093269,hparamsearch_train.py,1141,kabhishe,4.871172036080068,2.191994506940501,0.058321479707956314,5.5604160011747314,100,0.4100179374217987,0.07396870851516724,br,./SimThresh_T_A2_T_0.99_0.70_FC_T_KeepOne_Out_T_OutThresh_None_0FST_F.csv,0.15407098121085594,0.21568627450980393,0.1880952380952381,0.12520064205457465,0.14626865671641792,0.17357512953367876,0.12903225806451613,full,8888,Adam,0.0001
100_Adam_0.0001_br_seed_8887,,1710971947239,hparamsearch_train.py,1152,kabhishe,5.573016003897655,2.2002062530691853,0.07254622876644135,5.6485734840545,100,0.4155653417110443,0.07823613286018372,br,./SimThresh_T_A2_T_0.99_0.70_FC_T_KeepOne_Out_T_OutThresh_None_0FST_F.csv,0.17286012526096034,0.23529411764705882,0.19047619047619047,0.1508828250401284,0.15223880597014924,0.20984455958549222,0.18548387096774194,full,8887,Adam,0.0001
100_Adam_0.0001_dermaamin_seed_8889,,1710955265610,hparamsearch_train.py,651,kabhishe,7.433015840703791,0.9731441866118332,0.004545454401522875,9.134696648337624,100,0.704827606678009,0.013636363670229912,dermaamin,./SimThresh_T_A2_T_0.99_0.70_FC_T_KeepOne_Out_T_OutThresh_None_0FST_F.csv,0.04918032786885246,0.047418967587034816,0.044379925342181666,0.04753820033955857,0.05815423514538559,0.06091370558375635,0.06,full,8889,Adam,0.0001
100_Adam_0.0001_dermaamin_seed_8888,,1710954606745,hparamsearch_train.py,656,kabhishe,7.157193417982621,0.9574778808944526,0.00909090880304575,9.013897462324662,100,0.7190804481506348,0.013636363670229912,dermaamin,./SimThresh_T_A2_T_0.99_0.70_FC_T_KeepOne_Out_T_OutThresh_None_0FST_F.csv,0.044642857142857144,0.045018007202881155,0.03608461219411033,0.04753820033955857,0.05562579013906448,0.05583756345177665,0.06,full,8888,Adam,0.0001
100_Adam_0.0001_dermaamin_seed_8887,,1710953943817,hparamsearch_train.py,655,kabhishe,6.15650202144276,1.0048382936674973,0.00909090880304575,9.079428898204457,100,0.7039080262184143,0.013636363670229912,dermaamin,./SimThresh_T_A2_T_0.99_0.70_FC_T_KeepOne_Out_T_OutThresh_None_0FST_F.csv,0.041276346604215454,0.046218487394957986,0.03484031522189963,0.03904923599320883,0.045512010113780026,0.04314720812182741,0.065,full,8887,Adam,0.0001
100_Adam_0.0001_a56_seed_8889,,1710953284048,hparamsearch_train.py,512,kabhishe,3.2066606068220294,0.7730333705636907,0.3360655605792999,3.34384762654539,100,0.7946524024009705,0.3442622721195221,a56,./SimThresh_T_A2_T_0.99_0.70_FC_T_KeepOne_Out_T_OutThresh_None_0FST_F.csv,0.12458351441402289,0.08452535760728218,0.09996048992493085,0.13569131832797426,0.20797498045347929,,,full,8889,Adam,0.0001
100_Adam_0.0001_a56_seed_8888,,1710952767078,hparamsearch_train.py,525,kabhishe,3.234062749831403,0.7112773691269165,0.31147539615631104,3.3596259023322435,100,0.8235294222831726,0.3360655605792999,a56,./SimThresh_T_A2_T_0.99_0.70_FC_T_KeepOne_Out_T_OutThresh_None_0FST_F.csv,0.1167608286252354,0.07347204161248375,0.09640458316870802,0.12475884244372991,0.19937451133698203,,,full,8888,Adam,0.0001
100_Adam_0.0001_a56_seed_8887,,1710952237360,hparamsearch_train.py,533,kabhishe,3.226943016052246,0.7306669398425097,0.28688523173332214,3.323539550187158,100,0.8192513585090637,0.31147539615631104,a56,./SimThresh_T_A2_T_0.99_0.70_FC_T_KeepOne_Out_T_OutThresh_None_0FST_F.csv,0.11632623497030277,0.07607282184655396,0.09363887791386803,0.12282958199356914,0.20172009382329945,,,full,8887,Adam,0.0001
100_Adam_0.0001_a34_seed_8889,,1710951698682,hparamsearch_train.py,854,kabhishe,3.4146489679655283,1.774674832532947,0.24668434262275696,3.409819852768268,100,0.522946834564209,0.26790449023246765,a34,./SimThresh_T_A2_T_0.99_0.70_FC_T_KeepOne_Out_T_OutThresh_None_0FST_F.csv,0.16529543754674644,0.14622641509433962,0.1573134328358209,,,0.24299065420560748,0.1671309192200557,full,8889,Adam,0.0001
100_Adam_0.0001_a34_seed_8888,,1710950837924,hparamsearch_train.py,849,kabhishe,3.3813675771657605,1.7918724057755033,0.26259946823120117,3.400637490047384,100,0.5147947072982788,0.27586206793785095,a34,./SimThresh_T_A2_T_0.99_0.70_FC_T_KeepOne_Out_T_OutThresh_None_0FST_F.csv,0.1726252804786836,0.15283018867924528,0.16149253731343283,,,0.2628504672897196,0.17827298050139276,full,8888,Adam,0.0001
100_Adam_0.0001_a34_seed_8887,,1710949984268,hparamsearch_train.py,849,kabhishe,3.345989618124317,1.7944124136569994,0.26259946823120117,3.3594728294038645,100,0.5211352705955505,0.28116708993911743,a34,./SimThresh_T_A2_T_0.99_0.70_FC_T_KeepOne_Out_T_OutThresh_None_0FST_F.csv,0.1718773373223635,0.1471698113207547,0.1635820895522388,,,0.2616822429906542,0.181058495821727,full,8887,Adam,0.0001
100_Adam_0.0001_a12_seed_8889,,1710949129649,hparamsearch_train.py,1082,kabhishe,3.526152147872619,2.1817921506331657,0.1936560869216919,3.5466237048274887,100,0.4217228591442108,0.21202002465724945,a12,./SimThresh_T_A2_T_0.99_0.70_FC_T_KeepOne_Out_T_OutThresh_None_0FST_F.csv,0.1453569298071187,,,0.1737905119774542,0.13562386980108498,0.11657142857142858,0.09289617486338798,full,8889,Adam,0.0001
100_Adam_0.0001_a12_seed_8888,,1710948042234,hparamsearch_train.py,1086,kabhishe,3.5445126663265323,2.198360605275586,0.19532553851604462,3.560131190018184,100,0.4226591885089874,0.21035057306289673,a12,./SimThresh_T_A2_T_0.99_0.70_FC_T_KeepOne_Out_T_OutThresh_None_0FST_F.csv,0.14476038973951083,,,0.1709722874589009,0.13381555153707053,0.12228571428571429,0.09562841530054644,full,8888,Adam,0.0001
100_Adam_0.0001_a12_seed_8887,,1710946948750,hparamsearch_train.py,1088,kabhishe,3.5174370381191298,2.226305792304907,0.19532553851604462,3.5374816518793124,100,0.4112359583377838,0.21368947625160217,a12,./SimThresh_T_A2_T_0.99_0.70_FC_T_KeepOne_Out_T_OutThresh_None_0FST_F.csv,0.14237422946907935,,,0.17050258337247534,0.12537673297166968,0.128,0.09016393442622951,full,8887,Adam,0.0001
100_Adam_0.0001_random_holdout_seed_8889,,1710945855491,hparamsearch_train.py,1459,kabhishe,3.3035487814678026,2.320163168114928,0.22212468087673187,3.313984021060398,100,0.4015046954154968,0.23792801797389984,random_holdout,./SimThresh_T_A2_T_0.99_0.70_FC_T_KeepOne_Out_T_OutThresh_None_0FST_F.csv,0.23289473684210527,0.20394736842105263,0.20568335588633288,0.2186046511627907,0.2752808988764045,0.36024844720496896,0.23376623376623376,full,8889,Adam,0.0001
100_Adam_0.0001_random_holdout_seed_8888,,1710944391651,hparamsearch_train.py,1459,kabhishe,3.3175881057585195,2.3489931844394407,0.23529411852359772,3.3122371417372976,100,0.39460813999176025,0.24143986403942108,random_holdout,./SimThresh_T_A2_T_0.99_0.70_FC_T_KeepOne_Out_T_OutThresh_None_0FST_F.csv,0.2267543859649123,0.21271929824561403,0.18673883626522328,0.22093023255813954,0.2752808988764045,0.2857142857142857,0.2857142857142857,full,8888,Adam,0.0001
100_Adam_0.0001_random_holdout_seed_8887,,1710942926660,hparamsearch_train.py,1460,kabhishe,3.317354440479764,2.3465280337916647,0.24582968652248383,3.317354440479764,100,0.39147335290908813,0.24582968652248383,random_holdout,./SimThresh_T_A2_T_0.99_0.70_FC_T_KeepOne_Out_T_OutThresh_None_0FST_F.csv,0.23728070175438595,0.22587719298245615,0.19891745602165087,0.2302325581395349,0.28651685393258425,0.3167701863354037,0.2727272727272727,full,8887,Adam,0.0001
100_Adam_0.0001_expert_select_seed_8889,,1710941459421,hparamsearch_train.py,1690,kabhishe,3.261919959514028,2.4055530449505116,0.2430741786956787,3.2571717124628745,100,0.38330021500587463,0.25022342801094055,expert_select,./SimThresh_T_A2_T_0.99_0.70_FC_T_KeepOne_Out_T_OutThresh_None_0FST_F.csv,0.046511627906976744,0.02631578947368421,0.09433962264150944,0.0,0.05,0.0,0.09090909090909091,full,8889,Adam,0.0001
100_Adam_0.0001_expert_select_seed_8888,,1710939761733,hparamsearch_train.py,1695,kabhishe,3.248888643859645,2.4247915017675927,0.24486148357391357,3.24387650472762,100,0.3810139298439026,0.25290438532829285,expert_select,./SimThresh_T_A2_T_0.99_0.70_FC_T_KeepOne_Out_T_OutThresh_None_0FST_F.csv,0.046511627906976744,0.02631578947368421,0.07547169811320754,0.0,0.1,0.0,0.045454545454545456,full,8888,Adam,0.0001
100_Adam_0.0001_expert_select_seed_8887,,1710938059729,hparamsearch_train.py,1695,kabhishe,3.256994650127421,2.4098197364427936,0.24932976067066193,3.2541072522027883,100,0.37872764468193054,0.25826629996299744,expert_select,./SimThresh_T_A2_T_0.99_0.70_FC_T_KeepOne_Out_T_OutThresh_None_0FST_F.csv,0.04186046511627907,0.02631578947368421,0.07547169811320754,0.0,0.075,0.0,0.045454545454545456,full,8887,Adam,0.0001
