filepath,filename,diag,fst,partition,md5hash,fitzpatrick,label,nine_partition_label,three_partition_label,qc,url,url_alphanum,orig_img_name,new_img_name
po-wi-st_59/po-wi-st_f0_5_55380b8e.jpg,po-wi-st_f0_5_55380b8e,po-wi-st,0,train,55380b8e11469709714b2994f8ce8fd7,-1,port wine stain,benign dermal,benign,,https://www.dermaamin.com/site/images/clinical-pic/p/port-wine-stain/port-wine-stain33.jpg,httpwwwdermaamincomsiteimagesclinicalpicpportwinestainportwinestain33jpg.jpg,55380b8e11469709714b2994f8ce8fd7.jpg,po-wi-st_f0_5_55380b8e.jpg
ma-me_111/ma-me_f3_14_8a82dec5.jpg,ma-me_f3_14_8a82dec5,ma-me,3,train,8a82dec5919fd014a82bd03d62ae4055,3,malignant melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/m/malignant-melanoma/malignant-melanoma89.jpg,httpwwwdermaamincomsiteimagesclinicalpicmmalignantmelanomamalignantmelanoma89jpg.jpg,8a82dec5919fd014a82bd03d62ae4055.jpg,ma-me_f3_14_8a82dec5.jpg
tu-sc_141/tu-sc_f4_70_41439456.jpg,tu-sc_f4_70_41439456,tu-sc,4,train,41439456898144c916c07a3a656b4fbc,4,tuberous sclerosis,genodermatoses,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/t/tuberous_sclerosis/tuberous_sclerosis89.jpg,httpwwwdermaamincomsiteimagesclinicalpicttuberoussclerosistuberoussclerosis89jpg.jpg,41439456898144c916c07a3a656b4fbc.jpg,tu-sc_f4_70_41439456.jpg
eh-da-sy_127/eh-da-sy_f2_43_e6d9cc8e.jpg,eh-da-sy_f2_43_e6d9cc8e,eh-da-sy,2,train,e6d9cc8ea6e053ab200cbfe25bb9735f,2,ehlers danlos syndrome,genodermatoses,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/e/ehlers_danlos_syndrome/ehlers_danlos_syndrome11.jpg,httpwwwdermaamincomsiteimagesclinicalpiceehlersdanlossyndromeehlersdanlossyndrome11jpg.jpg,e6d9cc8ea6e053ab200cbfe25bb9735f.jpg,eh-da-sy_f2_43_e6d9cc8e.jpg
scde_309/scde_f1_259_e282122e.jpg,scde_f1_259_e282122e,scde,1,train,e282122e28c678e1fbd5a58ed440126e,1,scleroderma,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/b/bullous_morphea/bullous_morphea8.jpg,httpwwwdermaamincomsiteimagesclinicalpicbbullousmorpheabullousmorphea8jpg.jpg,e282122e28c678e1fbd5a58ed440126e.jpg,scde_f1_259_e282122e.jpg
ac-ni_92/ac-ni_f3_59_879ca861.jpg,ac-ni_f3_59_879ca861,ac-ni,3,train,879ca861f06af3fd6d189b0efec7df10,3,acanthosis nigricans,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/a/acanthosis_nigricans/acanthosis_nigricans8.jpg,httpwwwdermaamincomsiteimagesclinicalpicaacanthosisnigricansacanthosisnigricans8jpg.jpg,879ca861f06af3fd6d189b0efec7df10.jpg,ac-ni_f3_59_879ca861.jpg
ne-de_361/ne-de_f2_176_cfac354a.jpg,ne-de_f2_176_cfac354a,ne-de,2,train,cfac354a935d881a6e007152b8a585be,2,neutrophilic dermatoses,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/s/sweet-syndrome/sweet-syndrome62.jpg,httpwwwdermaamincomsiteimagesclinicalpicssweetsyndromesweetsyndrome62jpg.jpg,cfac354a935d881a6e007152b8a585be.jpg,ne-de_f2_176_cfac354a.jpg
so-cy-ba-ce-ca_66/so-cy-ba-ce-ca_f2_3_874c0687.jpg,so-cy-ba-ce-ca_f2_3_874c0687,so-cy-ba-ce-ca,2,train,874c068761a094896dc6a19678bfb2cb,2,solid cystic basal cell carcinoma,malignant epidermal,malignant,,https://www.dermaamin.com/site/images/clinical-pic/s/solid-cysticbasalcell-carcinoma/solid-cysticbasalcell-carcinoma41.jpg,httpwwwdermaamincomsiteimagesclinicalpicssolidcysticbasalcellcarcinomasolidcysticbasalcellcarcinoma41jpg.jpg,874c068761a094896dc6a19678bfb2cb.jpg,so-cy-ba-ce-ca_f2_3_874c0687.jpg
sa_349/sa_f3_19_b2f60634.jpg,sa_f3_19_b2f60634,sa,3,train,b2f60634e28fcbb401fb5d28c5af4c7b,3,sarcoidosis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/s/sarcoidosis/sarcoidosis91.jpg,httpwwwdermaamincomsiteimagesclinicalpicssarcoidosissarcoidosis91jpg.jpg,b2f60634e28fcbb401fb5d28c5af4c7b.jpg,sa_f3_19_b2f60634.jpg
gr-py_75/gr-py_f1_45_b22b6623.jpg,gr-py_f1_45_b22b6623,gr-py,1,train,b22b6623b4a161c90e43de85c5be87f5,1,granuloma pyogenic,benign dermal,benign,,https://www.dermaamin.com/site/images/clinical-pic/g/granulome_sarcoidien/granulome_sarcoidien6.jpg,httpwwwdermaamincomsiteimagesclinicalpicggranulomesarcoidiengranulomesarcoidien6jpg.jpg,b22b6623b4a161c90e43de85c5be87f5.jpg,gr-py_f1_45_b22b6623.jpg
ne-se-ja_95/ne-se-ja_f2_61_d4851632.jpg,ne-se-ja_f2_61_d4851632,ne-se-ja,2,train,d4851632307d471369d2ae8ffb533b52,2,nevus sebaceous of jadassohn,benign epidermal,benign,,https://www.dermaamin.com/site/images/clinical-pic/n/nevus-sebaceous-of-jadassohn/nevus-sebaceous-of-jadassohn95.jpg,httpwwwdermaamincomsiteimagesclinicalpicnnevussebaceousofjadassohnnevussebaceousofjadassohn95jpg.jpg,d4851632307d471369d2ae8ffb533b52.jpg,ne-se-ja_f2_61_d4851632.jpg
ps_653/ps_f2_267_7598d7f0.jpg,ps_f2_267_7598d7f0,ps,2,train,7598d7f06a05def38e8ca3da0057ae13,2,psoriasis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/p/psoriasis-palms-soles/psoriasis-palms-soles4.jpg,httpwwwdermaamincomsiteimagesclinicalpicppsoriasispalmssolespsoriasispalmssoles4jpg.jpg,7598d7f06a05def38e8ca3da0057ae13.jpg,ps_f2_267_7598d7f0.jpg
vi_166/vi_f0_165_6214de2e.jpg,vi_f0_165_6214de2e,vi,0,train,6214de2e915835014235a1839cbc5938,-1,vitiligo,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=7930,httpwwwatlasdermatologicocombrimgimageId7930.jpg,6214de2e915835014235a1839cbc5938.jpg,vi_f0_165_6214de2e.jpg
lu-er_410/lu-er_f1_47_eeede5bc.jpg,lu-er_f1_47_eeede5bc,lu-er,1,train,eeede5bc7235634a782ca2e14e6eaf80,1,lupus erythematosus,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/n/neonatal-lupus-erythematosus/neonatal-lupus-erythematosus21.jpg,httpwwwdermaamincomsiteimagesclinicalpicnneonatallupuserythematosusneonatallupuserythematosus21jpg.jpg,eeede5bc7235634a782ca2e14e6eaf80.jpg,lu-er_f1_47_eeede5bc.jpg
gr-an_211/gr-an_f3_55_4bf2127c.jpg,gr-an_f3_55_4bf2127c,gr-an,3,train,4bf2127c33a96307fd3ae6fafe440108,3,granuloma annulare,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/g/granuloma_annulare/granuloma_annulare48.jpg,httpwwwdermaamincomsiteimagesclinicalpicggranulomaannularegranulomaannulare48jpg.jpg,4bf2127c33a96307fd3ae6fafe440108.jpg,gr-an_f3_55_4bf2127c.jpg
scab_339/scab_f2_325_69216524.jpg,scab_f2_325_69216524,scab,2,train,692165241f3c213969652e1e0f6e90cd,2,scabies,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6570,httpwwwatlasdermatologicocombrimgimageId6570.jpg,692165241f3c213969652e1e0f6e90cd.jpg,scab_f2_325_69216524.jpg
ne-de_361/ne-de_f3_323_3777546a.jpg,ne-de_f3_323_3777546a,ne-de,3,train,3777546acc97a7f5779f21625707261d,3,neutrophilic dermatoses,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6896,httpwwwatlasdermatologicocombrimgimageId6896.jpg,3777546acc97a7f5779f21625707261d.jpg,ne-de_f3_323_3777546a.jpg
ep-ne_91/ep-ne_f4_25_9debbcbf.jpg,ep-ne_f4_25_9debbcbf,ep-ne,4,train,9debbcbf24db1cf6c8061531f74dbb0e,4,epidermal nevus,benign epidermal,benign,,https://www.dermaamin.com/site/images/clinical-pic/e/epidermal_naevus/epidermal_naevus54.jpg,httpwwwdermaamincomsiteimagesclinicalpiceepidermalnaevusepidermalnaevus54jpg.jpg,9debbcbf24db1cf6c8061531f74dbb0e.jpg,ep-ne_f4_25_9debbcbf.jpg
xa_53/xa_f0_42_140e9d67.jpg,xa_f0_42_140e9d67,xa,0,train,140e9d672b46741ec3666f88abdd735e,-1,xanthomas,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/X/xanthomas/xanthomas14.jpg,httpwwwdermaamincomsiteimagesclinicalpicXxanthomasxanthomas14jpg.jpg,140e9d672b46741ec3666f88abdd735e.jpg,xa_f0_42_140e9d67.jpg
py-gr_113/py-gr_f5_75_e0203086.jpg,py-gr_f5_75_e0203086,py-gr,5,train,e020308630c7f4286f0514031b4caa31,5,pyogenic granuloma,benign dermal,benign,,https://www.dermaamin.com/site/images/clinical-pic/p/pyogenic-granuloma/pyogenic-granuloma4.jpg,httpwwwdermaamincomsiteimagesclinicalpicppyogenicgranulomapyogenicgranuloma4jpg.jpg,e020308630c7f4286f0514031b4caa31.jpg,py-gr_f5_75_e0203086.jpg
my_67/my_f4_35_8ed234e3.jpg,my_f4_35_8ed234e3,my,4,train,8ed234e3356d91a6d12fd4257f4268ec,4,myiasis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=4623,httpwwwatlasdermatologicocombrimgimageId4623.jpg,8ed234e3356d91a6d12fd4257f4268ec.jpg,my_f4_35_8ed234e3.jpg
ur_151/ur_f4_144_07dbf0df.jpg,ur_f4_144_07dbf0df,ur,4,train,07dbf0df03d4c9ab7a98c84162c0643b,4,urticaria,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=7777,httpwwwatlasdermatologicocombrimgimageId7777.jpg,07dbf0df03d4c9ab7a98c84162c0643b.jpg,ur_f4_144_07dbf0df.jpg
ic-vu_65/ic-vu_f3_64_0a2d7665.jpg,ic-vu_f3_64_0a2d7665,ic-vu,3,train,0a2d766579aa15e2bd0d05db1ce697d7,3,ichthyosis vulgaris,genodermatoses,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=2760,httpwwwatlasdermatologicocombrimgimageId2760.jpg,0a2d766579aa15e2bd0d05db1ce697d7.jpg,ic-vu_f3_64_0a2d7665.jpg
my_67/my_f2_61_df7d78d5.jpg,my_f2_61_df7d78d5,my,2,train,df7d78d5b56e822a1acd39e69881d31d,2,myiasis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=4631,httpwwwatlasdermatologicocombrimgimageId4631.jpg,df7d78d5b56e822a1acd39e69881d31d.jpg,my_f2_61_df7d78d5.jpg
sq-ce-ca_581/sq-ce-ca_f2_44_c2ef361b.jpg,sq-ce-ca_f2_44_c2ef361b,sq-ce-ca,2,train,c2ef361b2ec9d96245e58507b93e9c51,2,squamous cell carcinoma,malignant epidermal,malignant,,https://www.dermaamin.com/site/images/clinical-pic/k/keratoacanthoma/keratoacanthoma58.jpg,httpwwwdermaamincomsiteimagesclinicalpickkeratoacanthomakeratoacanthoma58jpg.jpg,c2ef361b2ec9d96245e58507b93e9c51.jpg,sq-ce-ca_f2_44_c2ef361b.jpg
ne-de_361/ne-de_f3_126_d36d7e73.jpg,ne-de_f3_126_d36d7e73,ne-de,3,train,d36d7e7323f70a5154314096d62d1f4b,3,neutrophilic dermatoses,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/p/pyoderma-gangrenosum/pyoderma-gangrenosum18.jpg,httpwwwdermaamincomsiteimagesclinicalpicppyodermagangrenosumpyodermagangrenosum18jpg.jpg,d36d7e7323f70a5154314096d62d1f4b.jpg,ne-de_f3_126_d36d7e73.jpg
er-no_81/er-no_f1_26_829edfa1.jpg,er-no_f1_26_829edfa1,er-no,1,train,829edfa17694a10056126c2d9d44e417,1,erythema nodosum,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/e/erythema-nodosum/erythema-nodosum18.jpg,httpwwwdermaamincomsiteimagesclinicalpiceerythemanodosumerythemanodosum18jpg.jpg,829edfa17694a10056126c2d9d44e417.jpg,er-no_f1_26_829edfa1.jpg
nede_69/nede_f2_41_f47ea783.jpg,nede_f2_41_f47ea783,nede,2,train,f47ea78340d7ec2e00bd75c5049690b2,2,neurodermatitis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/n/nummula-dermatitis/nummula-dermatitis47.jpg,httpwwwdermaamincomsiteimagesclinicalpicnnummuladermatitisnummuladermatitis47jpg.jpg,f47ea78340d7ec2e00bd75c5049690b2.jpg,nede_f2_41_f47ea783.jpg
ba-ce-ca_468/ba-ce-ca_f4_322_2dc262a2.jpg,ba-ce-ca_f4_322_2dc262a2,ba-ce-ca,4,train,2dc262a2cfe7ec4b3d15971b9b391808,4,basal cell carcinoma,malignant epidermal,malignant,,http://atlasdermatologico.com.br/img?imageId=699,httpwwwatlasdermatologicocombrimgimageId699.jpg,2dc262a2cfe7ec4b3d15971b9b391808.jpg,ba-ce-ca_f4_322_2dc262a2.jpg
fo_342/fo_f3_329_838a5a42.jpg,fo_f3_329_838a5a42,fo,3,train,838a5a4225a0f680dd1272acdc609f2f,3,folliculitis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6189,httpwwwatlasdermatologicocombrimgimageId6189.jpg,838a5a4225a0f680dd1272acdc609f2f.jpg,fo_f3_329_838a5a42.jpg
st-jo-sy_113/st-jo-sy_f1_10_929896a6.jpg,st-jo-sy_f1_10_929896a6,st-jo-sy,1,train,929896a6a057197b75b1d5ff7fe0357f,1,stevens johnson syndrome,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/s/stephen-johnson-syndrome/stephen-johnson-syndrome128.jpg,httpwwwdermaamincomsiteimagesclinicalpicsstephenjohnsonsyndromestephenjohnsonsyndrome128jpg.jpg,929896a6a057197b75b1d5ff7fe0357f.jpg,st-jo-sy_f1_10_929896a6.jpg
sa_349/sa_f3_321_11fc620b.jpg,sa_f3_321_11fc620b,sa,3,train,11fc620b76b4496cdd06a2f2e9493212,3,sarcoidosis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6544,httpwwwatlasdermatologicocombrimgimageId6544.jpg,11fc620b76b4496cdd06a2f2e9493212.jpg,sa_f3_321_11fc620b.jpg
xe-pi_81/xe-pi_f6_51_805b32da.jpg,xe-pi_f6_51_805b32da,xe-pi,6,train,805b32da8588d1f6e392d274d29defaa,6,xeroderma pigmentosum,genodermatoses,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/X/xeroderma-pigmentosum/xeroderma-pigmentosum42.jpg,httpwwwdermaamincomsiteimagesclinicalpicXxerodermapigmentosumxerodermapigmentosum42jpg.jpg,805b32da8588d1f6e392d274d29defaa.jpg,xe-pi_f6_51_805b32da.jpg
scab_339/scab_f3_285_9840d445.jpg,scab_f3_285_9840d445,scab,3,train,9840d445e6a951df7b55935c070545f1,3,scabies,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6606,httpwwwatlasdermatologicocombrimgimageId6606.jpg,9840d445e6a951df7b55935c070545f1.jpg,scab_f3_285_9840d445.jpg
ec_204/ec_f2_148_63692080.jpg,ec_f2_148_63692080,ec,2,train,636920805aaac2e53d8fed2bb9f8ad26,2,eczema,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/e/eczema/eczema92.jpg,httpwwwdermaamincomsiteimagesclinicalpiceeczemaeczema92jpg.jpg,636920805aaac2e53d8fed2bb9f8ad26.jpg,ec_f2_148_63692080.jpg
ep-ne_91/ep-ne_f4_14_4e22f7ad.jpg,ep-ne_f4_14_4e22f7ad,ep-ne,4,train,4e22f7ad0e178a67b08db1d11219a0a8,4,epidermal nevus,benign epidermal,benign,,https://www.dermaamin.com/site/images/clinical-pic/e/epidermal_naevus/epidermal_naevus73.jpg,httpwwwdermaamincomsiteimagesclinicalpiceepidermalnaevusepidermalnaevus73jpg.jpg,4e22f7ad0e178a67b08db1d11219a0a8.jpg,ep-ne_f4_14_4e22f7ad.jpg
ur_151/ur_f4_142_4642b8e1.jpg,ur_f4_142_4642b8e1,ur,4,train,4642b8e1fc274b54178423fd990dae01,4,urticaria,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=7807,httpwwwatlasdermatologicocombrimgimageId7807.jpg,4642b8e1fc274b54178423fd990dae01.jpg,ur_f4_142_4642b8e1.jpg
ha-ne_82/ha-ne_f5_59_535e7269.jpg,ha-ne_f5_59_535e7269,ha-ne,5,train,535e72695bd844f8ef74d4aab4299f33,5,halo nevus,benign melanocyte,benign,,https://www.dermaamin.com/site/images/clinical-pic/h/halo_naevus/halo_naevus3.jpg,httpwwwdermaamincomsiteimagesclinicalpichhalonaevushalonaevus3jpg.jpg,535e72695bd844f8ef74d4aab4299f33.jpg,ha-ne_f5_59_535e7269.jpg
scab_339/scab_f2_116_1538e875.jpg,scab_f2_116_1538e875,scab,2,train,1538e8759fe6458c392e75e7d1ccfeae,2,scabies,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/n/norwegian_scabies/norwegian_scabies5.jpg,httpwwwdermaamincomsiteimagesclinicalpicnnorwegianscabiesnorwegianscabies5jpg.jpg,1538e8759fe6458c392e75e7d1ccfeae.jpg,scab_f2_116_1538e875.jpg
ps_653/ps_f1_465_2d98cae7.jpg,ps_f1_465_2d98cae7,ps,1,train,2d98cae7dc477c64acc9a01421821664,1,psoriasis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/p/psoriasis-of-hands/psoriasis-of-hands2.jpg,httpwwwdermaamincomsiteimagesclinicalpicppsoriasisofhandspsoriasisofhands2jpg.jpg,2d98cae7dc477c64acc9a01421821664.jpg,ps_f1_465_2d98cae7.jpg
se-de_126/se-de_f3_85_bdc965a4.jpg,se-de_f3_85_bdc965a4,se-de,3,train,bdc965a4bb3c0109f2e8e0de113ddb5d,3,seborrheic dermatitis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6729,httpwwwatlasdermatologicocombrimgimageId6729.jpg,bdc965a4bb3c0109f2e8e0de113ddb5d.jpg,se-de_f3_85_bdc965a4.jpg
st-ed_69/st-ed_f1_1_99fa656a.jpg,st-ed_f1_1_99fa656a,st-ed,1,train,99fa656a714f168b85e23c4fc5f66f2c,1,stasis edema,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/s/stoma-dermatitis/stoma-dermatitis5.jpg,httpwwwdermaamincomsiteimagesclinicalpicsstomadermatitisstomadermatitis5jpg.jpg,99fa656a714f168b85e23c4fc5f66f2c.jpg,st-ed_f1_1_99fa656a.jpg
ju-xa_149/ju-xa_f3_32_b575a946.jpg,ju-xa_f3_32_b575a946,ju-xa,3,train,b575a946a77f17eb3442dfaa25173e75,3,juvenile xanthogranuloma,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/J/juvenile-xanthogranuloma/juvenile-xanthogranuloma93.jpg,httpwwwdermaamincomsiteimagesclinicalpicJjuvenilexanthogranulomajuvenilexanthogranuloma93jpg.jpg,b575a946a77f17eb3442dfaa25173e75.jpg,ju-xa_f3_32_b575a946.jpg
ma-me_111/ma-me_f2_23_a8ffa90c.jpg,ma-me_f2_23_a8ffa90c,ma-me,2,train,a8ffa90c01aaf037a5a965209eafef6f,2,malignant melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/m/malignant-melanoma/malignant-melanoma101.jpg,httpwwwdermaamincomsiteimagesclinicalpicmmalignantmelanomamalignantmelanoma101jpg.jpg,a8ffa90c01aaf037a5a965209eafef6f.jpg,ma-me_f2_23_a8ffa90c.jpg
ur-pi_112/ur-pi_f3_65_8fcda6b9.jpg,ur-pi_f3_65_8fcda6b9,ur-pi,3,train,8fcda6b983a44d9b728bcad7e0638850,3,urticaria pigmentosa,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/u/urticaria-pigmentosa/urticaria-pigmentosa13.jpg,httpwwwdermaamincomsiteimagesclinicalpicuurticariapigmentosaurticariapigmentosa13jpg.jpg,8fcda6b983a44d9b728bcad7e0638850.jpg,ur-pi_f3_65_8fcda6b9.jpg
lu-er_410/lu-er_f3_294_d485396f.jpg,lu-er_f3_294_d485396f,lu-er,3,train,d485396f4ef710f87174690b0c002212,3,lupus erythematosus,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/L/lupus_erythematosus/lupus_erythematosus29.jpg,httpwwwdermaamincomsiteimagesclinicalpicLlupuserythematosuslupuserythematosus29jpg.jpg,d485396f4ef710f87174690b0c002212.jpg,lu-er_f3_294_d485396f.jpg
dr-er_200/dr-er_f1_156_c863ee0f.jpg,dr-er_f1_156_c863ee0f,dr-er,1,train,c863ee0f2baed01b9c29b7b5d58ec19a,1,drug eruption,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/d/drug_eruption/drug_eruption53.jpg,httpwwwdermaamincomsiteimagesclinicalpicddrugeruptiondrugeruption53jpg.jpg,c863ee0f2baed01b9c29b7b5d58ec19a.jpg,dr-er_f1_156_c863ee0f.jpg
my-fu_182/my-fu_f2_68_4eac9079.jpg,my-fu_f2_68_4eac9079,my-fu,2,train,4eac90794695a5cbf4d632bce355825f,2,mycosis fungoides,malignant cutaneous lymphoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/m/mycosis-fongoide/mycosis-fongoide42.jpg,httpwwwdermaamincomsiteimagesclinicalpicmmycosisfongoidemycosisfongoide42jpg.jpg,4eac90794695a5cbf4d632bce355825f.jpg,my-fu_f2_68_4eac9079.jpg
ke_156/ke_f5_102_c05382fa.jpg,ke_f5_102_c05382fa,ke,5,train,c05382fae633177aff3794d0f3d9f8a8,5,keloid,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/k/kekoid/kekoid3.jpg,httpwwwdermaamincomsiteimagesclinicalpickkekoidkekoid3jpg.jpg,c05382fae633177aff3794d0f3d9f8a8.jpg,ke_f5_102_c05382fa.jpg
st_67/st_f1_17_026e868b.jpg,st_f1_17_026e868b,st,1,train,026e868b21a96a75fe987d004c10c982,1,striae,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/s/striae-distensae/striae-distensae53.jpg,httpwwwdermaamincomsiteimagesclinicalpicsstriaedistensaestriaedistensae53jpg.jpg,026e868b21a96a75fe987d004c10c982.jpg,st_f1_17_026e868b.jpg
ep-bu_70/ep-bu_f3_60_fae7f97e.jpg,ep-bu_f3_60_fae7f97e,ep-bu,3,train,fae7f97e274f838ddd27fb4d5b6c881f,3,epidermolysis bullosa,genodermatoses,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/e/epidermolysis_bullosa/epidermolysis_bullosa49.jpg,httpwwwdermaamincomsiteimagesclinicalpiceepidermolysisbullosaepidermolysisbullosa49jpg.jpg,fae7f97e274f838ddd27fb4d5b6c881f.jpg,ep-bu_f3_60_fae7f97e.jpg
lu-er_410/lu-er_f3_296_a6968df7.jpg,lu-er_f3_296_a6968df7,lu-er,3,train,a6968df7ef8349407ad5c6a505cb18dd,3,lupus erythematosus,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/L/lupus_erythematosus/lupus_erythematosus14.jpg,httpwwwdermaamincomsiteimagesclinicalpicLlupuserythematosuslupuserythematosus14jpg.jpg,a6968df7ef8349407ad5c6a505cb18dd.jpg,lu-er_f3_296_a6968df7.jpg
fi-er_125/fi-er_f4_6_b77dbc83.jpg,fi-er_f4_6_b77dbc83,fi-er,4,train,b77dbc8320fad972ba6be08e8baba6f6,4,fixed eruptions,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/f/fixed_drug_eruption/fixed_drug_eruption86.jpg,httpwwwdermaamincomsiteimagesclinicalpicffixeddrugeruptionfixeddrugeruption86jpg.jpg,b77dbc8320fad972ba6be08e8baba6f6.jpg,fi-er_f4_6_b77dbc83.jpg
pi-li-ch_73/pi-li-ch_f1_36_aba1f1d5.jpg,pi-li-ch_f1_36_aba1f1d5,pi-li-ch,1,train,aba1f1d5aa45c392dd7c0fcf5db2f0c5,1,pityriasis lichenoides chronica,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/p/pityriasis-lichenoides-chronica/pityriasis-lichenoides-chronica25.jpg,httpwwwdermaamincomsiteimagesclinicalpicppityriasislichenoideschronicapityriasislichenoideschronica25jpg.jpg,aba1f1d5aa45c392dd7c0fcf5db2f0c5.jpg,pi-li-ch_f1_36_aba1f1d5.jpg
dr-er_200/dr-er_f3_169_f6b5d181.jpg,dr-er_f3_169_f6b5d181,dr-er,3,train,f6b5d1819fb1787e44fccdc1bccb793d,3,drug eruption,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/d/drug_eruption/drug_eruption42.jpg,httpwwwdermaamincomsiteimagesclinicalpicddrugeruptiondrugeruption42jpg.jpg,f6b5d1819fb1787e44fccdc1bccb793d.jpg,dr-er_f3_169_f6b5d181.jpg
sa_349/sa_f1_312_f54522f1.jpg,sa_f1_312_f54522f1,sa,1,train,f54522f15fe1cf24322ca06d4d5c1c69,1,sarcoidosis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/d/discoid_le/discoid_le73.jpg,httpwwwdermaamincomsiteimagesclinicalpicddiscoidlediscoidle73jpg.jpg,f54522f15fe1cf24322ca06d4d5c1c69.jpg,sa_f1_312_f54522f1.jpg
fo-sp_100/fo-sp_f4_42_021be051.jpg,fo-sp_f4_42_021be051,fo-sp,4,train,021be051ebe558ea89ee253538392a5a,4,fordyce spots,benign dermal,benign,,https://www.dermaamin.com/site/images/clinical-pic/p/pearly-penile-papules/pearly-penile-papules13.jpg,httpwwwdermaamincomsiteimagesclinicalpicppearlypenilepapulespearlypenilepapules13jpg.jpg,021be051ebe558ea89ee253538392a5a.jpg,fo-sp_f4_42_021be051.jpg
ph_348/ph_f2_87_853dd210.jpg,ph_f2_87_853dd210,ph,2,train,853dd21075277f5c0f6cf350346f968e,2,photodermatoses,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/p/polymorphic_light_eruption/polymorphic_light_eruption40.jpg,httpwwwdermaamincomsiteimagesclinicalpicppolymorphiclighteruptionpolymorphiclighteruption40jpg.jpg,853dd21075277f5c0f6cf350346f968e.jpg,ph_f2_87_853dd210.jpg
ba-ce-ca_468/ba-ce-ca_f2_67_88e49623.jpg,ba-ce-ca_f2_67_88e49623,ba-ce-ca,2,train,88e49623b7d05cee8a59abc21d4a2aac,2,basal cell carcinoma,malignant epidermal,malignant,,https://www.dermaamin.com/site/images/clinical-pic/b/basal_cell_carcinomas_cystic/basal_cell_carcinomas_cystic32.jpg,httpwwwdermaamincomsiteimagesclinicalpicbbasalcellcarcinomascysticbasalcellcarcinomascystic32jpg.jpg,88e49623b7d05cee8a59abc21d4a2aac.jpg,ba-ce-ca_f2_67_88e49623.jpg
